Sample: Sample_ID_submitter,File: Raw_or_Processed,File: File_format,File: contents,File: File_name,File: Genome_build,File: Processed_date,Processing_steps:Pipeline_info,Processing_steps:Annotation_info,Processing_steps:Normalization_info,Processing_steps: Genotype level (xQTL),Processing_steps: Genotype level imputation (xQTL),Processing_steps: Genotype level QC (WGS/WES),File: md5sum,File: Transferred_date,File: File_size
All samples,Processed,TensorQTL Nominal Summary Statistics (txt.gz file packaged in nominal_sumstat.tar.gz ),Microglia  variants level nominal cis-eQTL Summary Statistics for Chromosome 20,Mic.log2cpm.cov_pca.resid.PEER.cov.20.norminal.cis_long_table.txt.gz,Hg38,11/7/2022,FGC xQTL pipeline,"Ensembl v103, 1000genomes GRCh38",CPM,NA,NA,"(xQTL Pipeline Defaults), kinship coefficient: 0.0625, PCs: 13, MAF for PCA: 0.05, MAC for single variant analysis: 5, Variant level missingness threshold: 0.1, Sample level missingness threshold: 0.1",569e112d6d29989a6bfe3f062d78b3a1,11/7/2022, 73M
All samples,Processed,TensorQTL Nominal Summary Statistics (txt.gz file packaged in nominal_sumstat.tar.gz ),Microglia  variants level nominal cis-eQTL Summary Statistics for Chromosome 21,Mic.log2cpm.cov_pca.resid.PEER.cov.21.norminal.cis_long_table.txt.gz,Hg38,11/7/2022,FGC xQTL pipeline,"Ensembl v103, 1000genomes GRCh38",CPM,NA,NA,"(xQTL Pipeline Defaults), kinship coefficient: 0.0625, PCs: 13, MAF for PCA: 0.05, MAC for single variant analysis: 5, Variant level missingness threshold: 0.1, Sample level missingness threshold: 0.1",288d88b12ba909e5b554e706a91e5e77,11/7/2022, 32M
All samples,Processed,TensorQTL Nominal Summary Statistics (txt.gz file packaged in nominal_sumstat.tar.gz ),Microglia  variants level nominal cis-eQTL Summary Statistics for Chromosome 22,Mic.log2cpm.cov_pca.resid.PEER.cov.22.norminal.cis_long_table.txt.gz,Hg38,11/7/2022,FGC xQTL pipeline,"Ensembl v103, 1000genomes GRCh38",CPM,NA,NA,"(xQTL Pipeline Defaults), kinship coefficient: 0.0625, PCs: 13, MAF for PCA: 0.05, MAC for single variant analysis: 5, Variant level missingness threshold: 0.1, Sample level missingness threshold: 0.1",9ca108b654794095bc28356a3bf1bb1c,11/7/2022, 62M
All samples,Processed,TensorQTL Nominal Summary Statistics (txt.gz file packaged in nominal_sumstat.tar.gz ),Oligodendrocyte progenitor cell variants level nominal cis-eQTL Summary Statistics for Chromosome 1,OPC.log2cpm.cov_pca.resid.PEER.cov.1.norminal.cis_long_table.txt.gz,Hg38,11/7/2022,FGC xQTL pipeline,"Ensembl v103, 1000genomes GRCh38",CPM,NA,NA,"(xQTL Pipeline Defaults), kinship coefficient: 0.0625, PCs: 13, MAF for PCA: 0.05, MAC for single variant analysis: 5, Variant level missingness threshold: 0.1, Sample level missingness threshold: 0.1",a4efe18d8ebeb8e1a07c7db32e184df5,11/7/2022,279M
All samples,Processed,TensorQTL Nominal Summary Statistics (txt.gz file packaged in nominal_sumstat.tar.gz ),Oligodendrocyte progenitor cell variants level nominal cis-eQTL Summary Statistics for Chromosome 2,OPC.log2cpm.cov_pca.resid.PEER.cov.2.norminal.cis_long_table.txt.gz,Hg38,11/7/2022,FGC xQTL pipeline,"Ensembl v103, 1000genomes GRCh38",CPM,NA,NA,"(xQTL Pipeline Defaults), kinship coefficient: 0.0625, PCs: 13, MAF for PCA: 0.05, MAC for single variant analysis: 5, Variant level missingness threshold: 0.1, Sample level missingness threshold: 0.1",9ec64d986883a3304bde1ceb41313a4b,11/7/2022,233M
All samples,Processed,TensorQTL Nominal Summary Statistics (txt.gz file packaged in nominal_sumstat.tar.gz ),Oligodendrocyte progenitor cell variants level nominal cis-eQTL Summary Statistics for Chromosome 3,OPC.log2cpm.cov_pca.resid.PEER.cov.3.norminal.cis_long_table.txt.gz,Hg38,11/7/2022,FGC xQTL pipeline,"Ensembl v103, 1000genomes GRCh38",CPM,NA,NA,"(xQTL Pipeline Defaults), kinship coefficient: 0.0625, PCs: 13, MAF for PCA: 0.05, MAC for single variant analysis: 5, Variant level missingness threshold: 0.1, Sample level missingness threshold: 0.1",fef2e70f11de341c10e4ca5e9acc2dcc,11/7/2022,198M
All samples,Processed,TensorQTL Nominal Summary Statistics (txt.gz file packaged in nominal_sumstat.tar.gz ),Oligodendrocyte progenitor cell variants level nominal cis-eQTL Summary Statistics for Chromosome 4,OPC.log2cpm.cov_pca.resid.PEER.cov.4.norminal.cis_long_table.txt.gz,Hg38,11/7/2022,FGC xQTL pipeline,"Ensembl v103, 1000genomes GRCh38",CPM,NA,NA,"(xQTL Pipeline Defaults), kinship coefficient: 0.0625, PCs: 13, MAF for PCA: 0.05, MAC for single variant analysis: 5, Variant level missingness threshold: 0.1, Sample level missingness threshold: 0.1",fca981361cc9aa975df7a7e6c23e7dfe,11/7/2022,139M
All samples,Processed,TensorQTL Nominal Summary Statistics (txt.gz file packaged in nominal_sumstat.tar.gz ),Oligodendrocyte progenitor cell variants level nominal cis-eQTL Summary Statistics for Chromosome 5,OPC.log2cpm.cov_pca.resid.PEER.cov.5.norminal.cis_long_table.txt.gz,Hg38,11/7/2022,FGC xQTL pipeline,"Ensembl v103, 1000genomes GRCh38",CPM,NA,NA,"(xQTL Pipeline Defaults), kinship coefficient: 0.0625, PCs: 13, MAF for PCA: 0.05, MAC for single variant analysis: 5, Variant level missingness threshold: 0.1, Sample level missingness threshold: 0.1",1375bd6eea6dd28cfd0a257a3b8b8539,11/7/2022,164M
All samples,Processed,TensorQTL Nominal Summary Statistics (txt.gz file packaged in nominal_sumstat.tar.gz ),Oligodendrocyte progenitor cell variants level nominal cis-eQTL Summary Statistics for Chromosome 6,OPC.log2cpm.cov_pca.resid.PEER.cov.6.norminal.cis_long_table.txt.gz,Hg38,11/7/2022,FGC xQTL pipeline,"Ensembl v103, 1000genomes GRCh38",CPM,NA,NA,"(xQTL Pipeline Defaults), kinship coefficient: 0.0625, PCs: 13, MAF for PCA: 0.05, MAC for single variant analysis: 5, Variant level missingness threshold: 0.1, Sample level missingness threshold: 0.1",104fc2d915c4ac81c15d05577deac316,11/7/2022,189M
All samples,Processed,TensorQTL Nominal Summary Statistics (txt.gz file packaged in nominal_sumstat.tar.gz ),Oligodendrocyte progenitor cell variants level nominal cis-eQTL Summary Statistics for Chromosome 7,OPC.log2cpm.cov_pca.resid.PEER.cov.7.norminal.cis_long_table.txt.gz,Hg38,11/7/2022,FGC xQTL pipeline,"Ensembl v103, 1000genomes GRCh38",CPM,NA,NA,"(xQTL Pipeline Defaults), kinship coefficient: 0.0625, PCs: 13, MAF for PCA: 0.05, MAC for single variant analysis: 5, Variant level missingness threshold: 0.1, Sample level missingness threshold: 0.1",3259999d0452edf3c6f7db83adb4ead3,11/7/2022,165M
All samples,Processed,TensorQTL Nominal Summary Statistics (txt.gz file packaged in nominal_sumstat.tar.gz ),Oligodendrocyte progenitor cell variants level nominal cis-eQTL Summary Statistics for Chromosome 8,OPC.log2cpm.cov_pca.resid.PEER.cov.8.norminal.cis_long_table.txt.gz,Hg38,11/7/2022,FGC xQTL pipeline,"Ensembl v103, 1000genomes GRCh38",CPM,NA,NA,"(xQTL Pipeline Defaults), kinship coefficient: 0.0625, PCs: 13, MAF for PCA: 0.05, MAC for single variant analysis: 5, Variant level missingness threshold: 0.1, Sample level missingness threshold: 0.1",6756abb5c061d1993446e41f5428b191,11/7/2022,121M
All samples,Processed,TensorQTL Nominal Summary Statistics (txt.gz file packaged in nominal_sumstat.tar.gz ),Oligodendrocyte progenitor cell variants level nominal cis-eQTL Summary Statistics for Chromosome 9,OPC.log2cpm.cov_pca.resid.PEER.cov.9.norminal.cis_long_table.txt.gz,Hg38,11/7/2022,FGC xQTL pipeline,"Ensembl v103, 1000genomes GRCh38",CPM,NA,NA,"(xQTL Pipeline Defaults), kinship coefficient: 0.0625, PCs: 13, MAF for PCA: 0.05, MAC for single variant analysis: 5, Variant level missingness threshold: 0.1, Sample level missingness threshold: 0.1",29f8fedff9795a44bf25fe0a484971ec,11/7/2022,137M
All samples,Processed,TensorQTL Nominal Summary Statistics (txt.gz file packaged in nominal_sumstat.tar.gz ),Oligodendrocyte progenitor cell variants level nominal cis-eQTL Summary Statistics for Chromosome 10,OPC.log2cpm.cov_pca.resid.PEER.cov.10.norminal.cis_long_table.txt.gz,Hg38,11/7/2022,FGC xQTL pipeline,"Ensembl v103, 1000genomes GRCh38",CPM,NA,NA,"(xQTL Pipeline Defaults), kinship coefficient: 0.0625, PCs: 13, MAF for PCA: 0.05, MAC for single variant analysis: 5, Variant level missingness threshold: 0.1, Sample level missingness threshold: 0.1",192bb60bda36ebac7e1c472f38662770,11/7/2022,140M
All samples,Processed,TensorQTL Nominal Summary Statistics (txt.gz file packaged in nominal_sumstat.tar.gz ),Oligodendrocyte progenitor cell variants level nominal cis-eQTL Summary Statistics for Chromosome 11,OPC.log2cpm.cov_pca.resid.PEER.cov.11.norminal.cis_long_table.txt.gz,Hg38,11/7/2022,FGC xQTL pipeline,"Ensembl v103, 1000genomes GRCh38",CPM,NA,NA,"(xQTL Pipeline Defaults), kinship coefficient: 0.0625, PCs: 13, MAF for PCA: 0.05, MAC for single variant analysis: 5, Variant level missingness threshold: 0.1, Sample level missingness threshold: 0.1",97f79d94ee3ec9b655539ed9fbca62ef,11/7/2022,155M
All samples,Processed,TensorQTL Nominal Summary Statistics (txt.gz file packaged in nominal_sumstat.tar.gz ),Oligodendrocyte progenitor cell variants level nominal cis-eQTL Summary Statistics for Chromosome 12,OPC.log2cpm.cov_pca.resid.PEER.cov.12.norminal.cis_long_table.txt.gz,Hg38,11/7/2022,FGC xQTL pipeline,"Ensembl v103, 1000genomes GRCh38",CPM,NA,NA,"(xQTL Pipeline Defaults), kinship coefficient: 0.0625, PCs: 13, MAF for PCA: 0.05, MAC for single variant analysis: 5, Variant level missingness threshold: 0.1, Sample level missingness threshold: 0.1",1c9bb2f1403c76273dbe8493607a4645,11/7/2022,183M
All samples,Processed,TensorQTL Nominal Summary Statistics (txt.gz file packaged in nominal_sumstat.tar.gz ),Oligodendrocyte progenitor cell variants level nominal cis-eQTL Summary Statistics for Chromosome 13,OPC.log2cpm.cov_pca.resid.PEER.cov.13.norminal.cis_long_table.txt.gz,Hg38,11/7/2022,FGC xQTL pipeline,"Ensembl v103, 1000genomes GRCh38",CPM,NA,NA,"(xQTL Pipeline Defaults), kinship coefficient: 0.0625, PCs: 13, MAF for PCA: 0.05, MAC for single variant analysis: 5, Variant level missingness threshold: 0.1, Sample level missingness threshold: 0.1",19c5cd3eca2341c999734a2b01de3564,11/7/2022, 75M
All samples,Processed,TensorQTL Nominal Summary Statistics (txt.gz file packaged in nominal_sumstat.tar.gz ),Oligodendrocyte progenitor cell variants level nominal cis-eQTL Summary Statistics for Chromosome 14,OPC.log2cpm.cov_pca.resid.PEER.cov.14.norminal.cis_long_table.txt.gz,Hg38,11/7/2022,FGC xQTL pipeline,"Ensembl v103, 1000genomes GRCh38",CPM,NA,NA,"(xQTL Pipeline Defaults), kinship coefficient: 0.0625, PCs: 13, MAF for PCA: 0.05, MAC for single variant analysis: 5, Variant level missingness threshold: 0.1, Sample level missingness threshold: 0.1",23b6e4074a129e1a592ec183302c3f85,11/7/2022,124M
All samples,Processed,TensorQTL Nominal Summary Statistics (txt.gz file packaged in nominal_sumstat.tar.gz ),Oligodendrocyte progenitor cell variants level nominal cis-eQTL Summary Statistics for Chromosome 15,OPC.log2cpm.cov_pca.resid.PEER.cov.15.norminal.cis_long_table.txt.gz,Hg38,11/7/2022,FGC xQTL pipeline,"Ensembl v103, 1000genomes GRCh38",CPM,NA,NA,"(xQTL Pipeline Defaults), kinship coefficient: 0.0625, PCs: 13, MAF for PCA: 0.05, MAC for single variant analysis: 5, Variant level missingness threshold: 0.1, Sample level missingness threshold: 0.1",7a4237f2d810419a7950edeb85aebfa5,11/7/2022,100M
All samples,Processed,TensorQTL Nominal Summary Statistics (txt.gz file packaged in nominal_sumstat.tar.gz ),Oligodendrocyte progenitor cell variants level nominal cis-eQTL Summary Statistics for Chromosome 16,OPC.log2cpm.cov_pca.resid.PEER.cov.16.norminal.cis_long_table.txt.gz,Hg38,11/7/2022,FGC xQTL pipeline,"Ensembl v103, 1000genomes GRCh38",CPM,NA,NA,"(xQTL Pipeline Defaults), kinship coefficient: 0.0625, PCs: 13, MAF for PCA: 0.05, MAC for single variant analysis: 5, Variant level missingness threshold: 0.1, Sample level missingness threshold: 0.1",b070fdacb4002890a4dce6c09042051e,11/7/2022,130M
All samples,Processed,TensorQTL Nominal Summary Statistics (txt.gz file packaged in nominal_sumstat.tar.gz ),Oligodendrocyte progenitor cell variants level nominal cis-eQTL Summary Statistics for Chromosome 17,OPC.log2cpm.cov_pca.resid.PEER.cov.17.norminal.cis_long_table.txt.gz,Hg38,11/7/2022,FGC xQTL pipeline,"Ensembl v103, 1000genomes GRCh38",CPM,NA,NA,"(xQTL Pipeline Defaults), kinship coefficient: 0.0625, PCs: 13, MAF for PCA: 0.05, MAC for single variant analysis: 5, Variant level missingness threshold: 0.1, Sample level missingness threshold: 0.1",6f9627333c6d72542d128574be3a437b,11/7/2022,161M
All samples,Processed,TensorQTL Nominal Summary Statistics (txt.gz file packaged in nominal_sumstat.tar.gz ),Oligodendrocyte progenitor cell variants level nominal cis-eQTL Summary Statistics for Chromosome 18,OPC.log2cpm.cov_pca.resid.PEER.cov.18.norminal.cis_long_table.txt.gz,Hg38,11/7/2022,FGC xQTL pipeline,"Ensembl v103, 1000genomes GRCh38",CPM,NA,NA,"(xQTL Pipeline Defaults), kinship coefficient: 0.0625, PCs: 13, MAF for PCA: 0.05, MAC for single variant analysis: 5, Variant level missingness threshold: 0.1, Sample level missingness threshold: 0.1",02b7ef835ec8dc4b861dc05738c35fac,11/7/2022, 60M
All samples,Processed,TensorQTL Nominal Summary Statistics (txt.gz file packaged in nominal_sumstat.tar.gz ),Oligodendrocyte progenitor cell variants level nominal cis-eQTL Summary Statistics for Chromosome 19,OPC.log2cpm.cov_pca.resid.PEER.cov.19.norminal.cis_long_table.txt.gz,Hg38,11/7/2022,FGC xQTL pipeline,"Ensembl v103, 1000genomes GRCh38",CPM,NA,NA,"(xQTL Pipeline Defaults), kinship coefficient: 0.0625, PCs: 13, MAF for PCA: 0.05, MAC for single variant analysis: 5, Variant level missingness threshold: 0.1, Sample level missingness threshold: 0.1",9025995a9c8d939d0c6365c6f8ee24bd,11/7/2022,194M
All samples,Processed,TensorQTL Nominal Summary Statistics (txt.gz file packaged in nominal_sumstat.tar.gz ),Oligodendrocyte progenitor cell variants level nominal cis-eQTL Summary Statistics for Chromosome 20,OPC.log2cpm.cov_pca.resid.PEER.cov.20.norminal.cis_long_table.txt.gz,Hg38,11/7/2022,FGC xQTL pipeline,"Ensembl v103, 1000genomes GRCh38",CPM,NA,NA,"(xQTL Pipeline Defaults), kinship coefficient: 0.0625, PCs: 13, MAF for PCA: 0.05, MAC for single variant analysis: 5, Variant level missingness threshold: 0.1, Sample level missingness threshold: 0.1",faa1f0f5ae32df83adc91b68407d4fb1,11/7/2022, 85M
All samples,Processed,TensorQTL Nominal Summary Statistics (txt.gz file packaged in nominal_sumstat.tar.gz ),Oligodendrocyte progenitor cell variants level nominal cis-eQTL Summary Statistics for Chromosome 21,OPC.log2cpm.cov_pca.resid.PEER.cov.21.norminal.cis_long_table.txt.gz,Hg38,11/7/2022,FGC xQTL pipeline,"Ensembl v103, 1000genomes GRCh38",CPM,NA,NA,"(xQTL Pipeline Defaults), kinship coefficient: 0.0625, PCs: 13, MAF for PCA: 0.05, MAC for single variant analysis: 5, Variant level missingness threshold: 0.1, Sample level missingness threshold: 0.1",3d67669d9e524ec626d0cc71d528eb6c,11/7/2022, 34M
All samples,Processed,TensorQTL Nominal Summary Statistics (txt.gz file packaged in nominal_sumstat.tar.gz ),Oligodendrocyte progenitor cell variants level nominal cis-eQTL Summary Statistics for Chromosome 22,OPC.log2cpm.cov_pca.resid.PEER.cov.22.norminal.cis_long_table.txt.gz,Hg38,11/7/2022,FGC xQTL pipeline,"Ensembl v103, 1000genomes GRCh38",CPM,NA,NA,"(xQTL Pipeline Defaults), kinship coefficient: 0.0625, PCs: 13, MAF for PCA: 0.05, MAC for single variant analysis: 5, Variant level missingness threshold: 0.1, Sample level missingness threshold: 0.1",6a8886baaa173bfc85ee6444186b082a,11/7/2022, 66M
All samples,Processed,TensorQTL Nominal Summary Statistics (txt.gz file packaged in nominal_sumstat.tar.gz ),Oligodendrocyte variants level nominal cis-eQTL Summary Statistics for Chromosome 1,Oli.log2cpm.cov_pca.resid.PEER.cov.1.norminal.cis_long_table.txt.gz,Hg38,11/7/2022,FGC xQTL pipeline,"Ensembl v103, 1000genomes GRCh38",CPM,NA,NA,"(xQTL Pipeline Defaults), kinship coefficient: 0.0625, PCs: 13, MAF for PCA: 0.05, MAC for single variant analysis: 5, Variant level missingness threshold: 0.1, Sample level missingness threshold: 0.1",9d2d1bb0ced129a79710978554a4a067,11/7/2022,407M
All samples,Processed,TensorQTL Nominal Summary Statistics (txt.gz file packaged in nominal_sumstat.tar.gz ),Oligodendrocyte variants level nominal cis-eQTL Summary Statistics for Chromosome 2,Oli.log2cpm.cov_pca.resid.PEER.cov.2.norminal.cis_long_table.txt.gz,Hg38,11/7/2022,FGC xQTL pipeline,"Ensembl v103, 1000genomes GRCh38",CPM,NA,NA,"(xQTL Pipeline Defaults), kinship coefficient: 0.0625, PCs: 13, MAF for PCA: 0.05, MAC for single variant analysis: 5, Variant level missingness threshold: 0.1, Sample level missingness threshold: 0.1",cd661211b12a90d4c156a176d7fbc319,11/7/2022,302M
All samples,Processed,TensorQTL Nominal Summary Statistics (txt.gz file packaged in nominal_sumstat.tar.gz ),Oligodendrocyte variants level nominal cis-eQTL Summary Statistics for Chromosome 3,Oli.log2cpm.cov_pca.resid.PEER.cov.3.norminal.cis_long_table.txt.gz,Hg38,11/7/2022,FGC xQTL pipeline,"Ensembl v103, 1000genomes GRCh38",CPM,NA,NA,"(xQTL Pipeline Defaults), kinship coefficient: 0.0625, PCs: 13, MAF for PCA: 0.05, MAC for single variant analysis: 5, Variant level missingness threshold: 0.1, Sample level missingness threshold: 0.1",93e574b8c7e56f2f0b4eea81eee617fa,11/7/2022,265M
All samples,Processed,TensorQTL Nominal Summary Statistics (txt.gz file packaged in nominal_sumstat.tar.gz ),Oligodendrocyte variants level nominal cis-eQTL Summary Statistics for Chromosome 4,Oli.log2cpm.cov_pca.resid.PEER.cov.4.norminal.cis_long_table.txt.gz,Hg38,11/7/2022,FGC xQTL pipeline,"Ensembl v103, 1000genomes GRCh38",CPM,NA,NA,"(xQTL Pipeline Defaults), kinship coefficient: 0.0625, PCs: 13, MAF for PCA: 0.05, MAC for single variant analysis: 5, Variant level missingness threshold: 0.1, Sample level missingness threshold: 0.1",63786494eef447086b848d010c366e26,11/7/2022,184M
All samples,Processed,TensorQTL Nominal Summary Statistics (txt.gz file packaged in nominal_sumstat.tar.gz ),Oligodendrocyte variants level nominal cis-eQTL Summary Statistics for Chromosome 5,Oli.log2cpm.cov_pca.resid.PEER.cov.5.norminal.cis_long_table.txt.gz,Hg38,11/7/2022,FGC xQTL pipeline,"Ensembl v103, 1000genomes GRCh38",CPM,NA,NA,"(xQTL Pipeline Defaults), kinship coefficient: 0.0625, PCs: 13, MAF for PCA: 0.05, MAC for single variant analysis: 5, Variant level missingness threshold: 0.1, Sample level missingness threshold: 0.1",1631332814a8027e8445d00430d9f98a,11/7/2022,222M
All samples,Processed,TensorQTL Nominal Summary Statistics (txt.gz file packaged in nominal_sumstat.tar.gz ),Oligodendrocyte variants level nominal cis-eQTL Summary Statistics for Chromosome 6,Oli.log2cpm.cov_pca.resid.PEER.cov.6.norminal.cis_long_table.txt.gz,Hg38,11/7/2022,FGC xQTL pipeline,"Ensembl v103, 1000genomes GRCh38",CPM,NA,NA,"(xQTL Pipeline Defaults), kinship coefficient: 0.0625, PCs: 13, MAF for PCA: 0.05, MAC for single variant analysis: 5, Variant level missingness threshold: 0.1, Sample level missingness threshold: 0.1",722002e22205af05f3c9223f53800013,11/7/2022,276M
All samples,Processed,TensorQTL Nominal Summary Statistics (txt.gz file packaged in nominal_sumstat.tar.gz ),Oligodendrocyte variants level nominal cis-eQTL Summary Statistics for Chromosome 7,Oli.log2cpm.cov_pca.resid.PEER.cov.7.norminal.cis_long_table.txt.gz,Hg38,11/7/2022,FGC xQTL pipeline,"Ensembl v103, 1000genomes GRCh38",CPM,NA,NA,"(xQTL Pipeline Defaults), kinship coefficient: 0.0625, PCs: 13, MAF for PCA: 0.05, MAC for single variant analysis: 5, Variant level missingness threshold: 0.1, Sample level missingness threshold: 0.1",5dae5185ee044fbde5b5791b97642d54,11/7/2022,232M
All samples,Processed,TensorQTL Nominal Summary Statistics (txt.gz file packaged in nominal_sumstat.tar.gz ),Oligodendrocyte variants level nominal cis-eQTL Summary Statistics for Chromosome 8,Oli.log2cpm.cov_pca.resid.PEER.cov.8.norminal.cis_long_table.txt.gz,Hg38,11/7/2022,FGC xQTL pipeline,"Ensembl v103, 1000genomes GRCh38",CPM,NA,NA,"(xQTL Pipeline Defaults), kinship coefficient: 0.0625, PCs: 13, MAF for PCA: 0.05, MAC for single variant analysis: 5, Variant level missingness threshold: 0.1, Sample level missingness threshold: 0.1",1b8bc9eb83a4524a9ff86e4dc4dda397,11/7/2022,172M
All samples,Processed,TensorQTL Nominal Summary Statistics (txt.gz file packaged in nominal_sumstat.tar.gz ),Oligodendrocyte variants level nominal cis-eQTL Summary Statistics for Chromosome 9,Oli.log2cpm.cov_pca.resid.PEER.cov.9.norminal.cis_long_table.txt.gz,Hg38,11/7/2022,FGC xQTL pipeline,"Ensembl v103, 1000genomes GRCh38",CPM,NA,NA,"(xQTL Pipeline Defaults), kinship coefficient: 0.0625, PCs: 13, MAF for PCA: 0.05, MAC for single variant analysis: 5, Variant level missingness threshold: 0.1, Sample level missingness threshold: 0.1",fcc0f64d4a830e7717863beb86b33d55,11/7/2022,197M
All samples,Processed,TensorQTL Nominal Summary Statistics (txt.gz file packaged in nominal_sumstat.tar.gz ),Oligodendrocyte variants level nominal cis-eQTL Summary Statistics for Chromosome 10,Oli.log2cpm.cov_pca.resid.PEER.cov.10.norminal.cis_long_table.txt.gz,Hg38,11/7/2022,FGC xQTL pipeline,"Ensembl v103, 1000genomes GRCh38",CPM,NA,NA,"(xQTL Pipeline Defaults), kinship coefficient: 0.0625, PCs: 13, MAF for PCA: 0.05, MAC for single variant analysis: 5, Variant level missingness threshold: 0.1, Sample level missingness threshold: 0.1",c91f901aadc025ae355557f0dedc769a,11/7/2022,187M
All samples,Processed,TensorQTL Nominal Summary Statistics (txt.gz file packaged in nominal_sumstat.tar.gz ),Oligodendrocyte variants level nominal cis-eQTL Summary Statistics for Chromosome 11,Oli.log2cpm.cov_pca.resid.PEER.cov.11.norminal.cis_long_table.txt.gz,Hg38,11/7/2022,FGC xQTL pipeline,"Ensembl v103, 1000genomes GRCh38",CPM,NA,NA,"(xQTL Pipeline Defaults), kinship coefficient: 0.0625, PCs: 13, MAF for PCA: 0.05, MAC for single variant analysis: 5, Variant level missingness threshold: 0.1, Sample level missingness threshold: 0.1",4362c88310fdf12555aa9e4d4d3c75b2,11/7/2022,226M
All samples,Processed,TensorQTL Nominal Summary Statistics (txt.gz file packaged in nominal_sumstat.tar.gz ),Oligodendrocyte variants level nominal cis-eQTL Summary Statistics for Chromosome 12,Oli.log2cpm.cov_pca.resid.PEER.cov.12.norminal.cis_long_table.txt.gz,Hg38,11/7/2022,FGC xQTL pipeline,"Ensembl v103, 1000genomes GRCh38",CPM,NA,NA,"(xQTL Pipeline Defaults), kinship coefficient: 0.0625, PCs: 13, MAF for PCA: 0.05, MAC for single variant analysis: 5, Variant level missingness threshold: 0.1, Sample level missingness threshold: 0.1",1c3a25711a57a230a6ffbfd7f5ad4f0e,11/7/2022,247M
All samples,Processed,TensorQTL Nominal Summary Statistics (txt.gz file packaged in nominal_sumstat.tar.gz ),Oligodendrocyte variants level nominal cis-eQTL Summary Statistics for Chromosome 13,Oli.log2cpm.cov_pca.resid.PEER.cov.13.norminal.cis_long_table.txt.gz,Hg38,11/7/2022,FGC xQTL pipeline,"Ensembl v103, 1000genomes GRCh38",CPM,NA,NA,"(xQTL Pipeline Defaults), kinship coefficient: 0.0625, PCs: 13, MAF for PCA: 0.05, MAC for single variant analysis: 5, Variant level missingness threshold: 0.1, Sample level missingness threshold: 0.1",e804d2724cac89163512f057a224f49a,11/7/2022, 91M
All samples,Processed,TensorQTL Nominal Summary Statistics (txt.gz file packaged in nominal_sumstat.tar.gz ),Oligodendrocyte variants level nominal cis-eQTL Summary Statistics for Chromosome 14,Oli.log2cpm.cov_pca.resid.PEER.cov.14.norminal.cis_long_table.txt.gz,Hg38,11/7/2022,FGC xQTL pipeline,"Ensembl v103, 1000genomes GRCh38",CPM,NA,NA,"(xQTL Pipeline Defaults), kinship coefficient: 0.0625, PCs: 13, MAF for PCA: 0.05, MAC for single variant analysis: 5, Variant level missingness threshold: 0.1, Sample level missingness threshold: 0.1",0357751a0ac8c91cd04aa84f25c4f1a3,11/7/2022,170M
All samples,Processed,TensorQTL Nominal Summary Statistics (txt.gz file packaged in nominal_sumstat.tar.gz ),Oligodendrocyte variants level nominal cis-eQTL Summary Statistics for Chromosome 15,Oli.log2cpm.cov_pca.resid.PEER.cov.15.norminal.cis_long_table.txt.gz,Hg38,11/7/2022,FGC xQTL pipeline,"Ensembl v103, 1000genomes GRCh38",CPM,NA,NA,"(xQTL Pipeline Defaults), kinship coefficient: 0.0625, PCs: 13, MAF for PCA: 0.05, MAC for single variant analysis: 5, Variant level missingness threshold: 0.1, Sample level missingness threshold: 0.1",d58c14ad71fe9c7f1be2d1f8b1677a11,11/7/2022,136M
All samples,Processed,TensorQTL Nominal Summary Statistics (txt.gz file packaged in nominal_sumstat.tar.gz ),Oligodendrocyte variants level nominal cis-eQTL Summary Statistics for Chromosome 16,Oli.log2cpm.cov_pca.resid.PEER.cov.16.norminal.cis_long_table.txt.gz,Hg38,11/7/2022,FGC xQTL pipeline,"Ensembl v103, 1000genomes GRCh38",CPM,NA,NA,"(xQTL Pipeline Defaults), kinship coefficient: 0.0625, PCs: 13, MAF for PCA: 0.05, MAC for single variant analysis: 5, Variant level missingness threshold: 0.1, Sample level missingness threshold: 0.1",b4aa96678d68c42865a7c6cbfd72f5df,11/7/2022,204M
All samples,Processed,TensorQTL Nominal Summary Statistics (txt.gz file packaged in nominal_sumstat.tar.gz ),Oligodendrocyte variants level nominal cis-eQTL Summary Statistics for Chromosome 17,Oli.log2cpm.cov_pca.resid.PEER.cov.17.norminal.cis_long_table.txt.gz,Hg38,11/7/2022,FGC xQTL pipeline,"Ensembl v103, 1000genomes GRCh38",CPM,NA,NA,"(xQTL Pipeline Defaults), kinship coefficient: 0.0625, PCs: 13, MAF for PCA: 0.05, MAC for single variant analysis: 5, Variant level missingness threshold: 0.1, Sample level missingness threshold: 0.1",728c2eb719256520f8f2c3129554147b,11/7/2022,264M
All samples,Processed,TensorQTL Nominal Summary Statistics (txt.gz file packaged in nominal_sumstat.tar.gz ),Oligodendrocyte variants level nominal cis-eQTL Summary Statistics for Chromosome 18,Oli.log2cpm.cov_pca.resid.PEER.cov.18.norminal.cis_long_table.txt.gz,Hg38,11/7/2022,FGC xQTL pipeline,"Ensembl v103, 1000genomes GRCh38",CPM,NA,NA,"(xQTL Pipeline Defaults), kinship coefficient: 0.0625, PCs: 13, MAF for PCA: 0.05, MAC for single variant analysis: 5, Variant level missingness threshold: 0.1, Sample level missingness threshold: 0.1",efe556033731bc4e7d1019da70c4997c,11/7/2022, 72M
